time,airTemperature_noaa,airTemperature_sg
2020-08-27T02:00:00+00:00,26.02,26.02
2020-08-27T03:00:00+00:00,25.71,25.71
2020-08-27T04:00:00+00:00,25.55,25.55
2020-08-27T05:00:00+00:00,25.38,25.38
2020-08-27T06:00:00+00:00,25.22,25.22
2020-08-27T07:00:00+00:00,25.06,25.06
2020-08-27T08:00:00+00:00,24.91,24.91
2020-08-27T09:00:00+00:00,24.75,24.75
2020-08-27T10:00:00+00:00,25.28,25.28
2020-08-27T11:00:00+00:00,25.82,25.82
2020-08-27T12:00:00+00:00,26.35,26.35
2020-08-27T13:00:00+00:00,27.88,27.88
2020-08-27T14:00:00+00:00,29.42,29.42
2020-08-27T15:00:00+00:00,30.95,30.95
2020-08-27T16:00:00+00:00,31.31,31.31
2020-08-27T17:00:00+00:00,31.66,31.66
2020-08-27T18:00:00+00:00,32.02,32.02
2020-08-27T19:00:00+00:00,31.67,31.67
2020-08-27T20:00:00+00:00,31.32,31.32
2020-08-27T21:00:00+00:00,30.98,30.98
2020-08-27T22:00:00+00:00,29.77,29.77
2020-08-27T23:00:00+00:00,28.56,28.56
2020-08-28T00:00:00+00:00,27.35,27.35
2020-08-28T01:00:00+00:00,27.42,27.42
2020-08-28T02:00:00+00:00,27.48,27.48
2020-08-28T03:00:00+00:00,27.55,27.55
2020-08-28T04:00:00+00:00,27.48,27.48
2020-08-28T05:00:00+00:00,27.42,27.42
2020-08-28T06:00:00+00:00,27.35,27.35
2020-08-28T07:00:00+00:00,27.01,27.01
2020-08-28T08:00:00+00:00,26.67,26.67
2020-08-28T09:00:00+00:00,26.33,26.33
2020-08-28T10:00:00+00:00,26.43,26.43
2020-08-28T11:00:00+00:00,26.53,26.53
2020-08-28T12:00:00+00:00,26.63,26.63
2020-08-28T13:00:00+00:00,28.16,28.16
2020-08-28T14:00:00+00:00,29.7,29.7
2020-08-28T15:00:00+00:00,31.23,31.23
2020-08-28T16:00:00+00:00,31.8,31.8
2020-08-28T17:00:00+00:00,32.38,32.38
2020-08-28T18:00:00+00:00,32.95,32.95
2020-08-28T19:00:00+00:00,32.38,32.38
2020-08-28T20:00:00+00:00,31.82,31.82
2020-08-28T21:00:00+00:00,31.25,31.25
2020-08-28T22:00:00+00:00,30.22,30.22
2020-08-28T23:00:00+00:00,29.18,29.18
2020-08-29T00:00:00+00:00,28.15,28.15
2020-08-29T01:00:00+00:00,28.12,28.12
2020-08-29T02:00:00+00:00,28.09,28.09
2020-08-29T03:00:00+00:00,28.06,28.06
2020-08-29T04:00:00+00:00,27.92,27.92
2020-08-29T05:00:00+00:00,27.79,27.79
2020-08-29T06:00:00+00:00,27.66,27.66
2020-08-29T07:00:00+00:00,27.39,27.39
2020-08-29T08:00:00+00:00,27.12,27.12
2020-08-29T09:00:00+00:00,26.85,26.85
2020-08-29T10:00:00+00:00,27.08,27.08
2020-08-29T11:00:00+00:00,27.32,27.32
2020-08-29T12:00:00+00:00,27.55,27.55
2020-08-29T13:00:00+00:00,28.65,28.65
2020-08-29T14:00:00+00:00,29.75,29.75
2020-08-29T15:00:00+00:00,30.85,30.85
2020-08-29T16:00:00+00:00,31.14,31.14
2020-08-29T17:00:00+00:00,31.43,31.43
2020-08-29T18:00:00+00:00,31.72,31.72
2020-08-29T19:00:00+00:00,31.24,31.24
2020-08-29T20:00:00+00:00,30.76,30.76
2020-08-29T21:00:00+00:00,30.29,30.29
2020-08-29T22:00:00+00:00,28.94,28.94
2020-08-29T23:00:00+00:00,27.6,27.6
2020-08-30T00:00:00+00:00,26.25,26.25
2020-08-30T01:00:00+00:00,26.09,26.09
2020-08-30T02:00:00+00:00,25.92,25.92
2020-08-30T03:00:00+00:00,25.76,25.76
2020-08-30T04:00:00+00:00,25.56,25.56
2020-08-30T05:00:00+00:00,25.37,25.37
2020-08-30T06:00:00+00:00,25.17,25.17
2020-08-30T07:00:00+00:00,24.9,24.9
2020-08-30T08:00:00+00:00,24.63,24.63
2020-08-30T09:00:00+00:00,24.36,24.36
2020-08-30T10:00:00+00:00,24.46,24.46
2020-08-30T11:00:00+00:00,24.56,24.56
2020-08-30T12:00:00+00:00,24.66,24.66
2020-08-30T13:00:00+00:00,26.26,26.26
2020-08-30T14:00:00+00:00,27.86,27.86
2020-08-30T15:00:00+00:00,29.46,29.46
2020-08-30T16:00:00+00:00,30.15,30.15
2020-08-30T17:00:00+00:00,30.85,30.85
2020-08-30T18:00:00+00:00,31.55,31.55
2020-08-30T19:00:00+00:00,30.89,30.89
2020-08-30T20:00:00+00:00,30.23,30.23
2020-08-30T21:00:00+00:00,29.58,29.58
2020-08-30T22:00:00+00:00,28.54,28.54
2020-08-30T23:00:00+00:00,27.5,27.5
2020-08-31T00:00:00+00:00,26.46,26.46
2020-08-31T01:00:00+00:00,26.3,26.3
2020-08-31T02:00:00+00:00,26.13,26.13
2020-08-31T03:00:00+00:00,25.97,25.97
2020-08-31T04:00:00+00:00,25.93,25.93
2020-08-31T05:00:00+00:00,25.9,25.9
2020-08-31T06:00:00+00:00,25.86,25.86
2020-08-31T07:00:00+00:00,25.89,25.89
2020-08-31T08:00:00+00:00,25.92,25.92
2020-08-31T09:00:00+00:00,25.95,25.95
2020-08-31T10:00:00+00:00,26.32,26.32
2020-08-31T11:00:00+00:00,26.68,26.68
2020-08-31T12:00:00+00:00,27.05,27.05
2020-08-31T13:00:00+00:00,27.76,27.76
2020-08-31T14:00:00+00:00,28.47,28.47
2020-08-31T15:00:00+00:00,29.19,29.19
2020-08-31T16:00:00+00:00,29.54,29.54
2020-08-31T17:00:00+00:00,29.9,29.9
2020-08-31T18:00:00+00:00,30.25,30.25
2020-08-31T19:00:00+00:00,29.9,29.9
2020-08-31T20:00:00+00:00,29.56,29.56
2020-08-31T21:00:00+00:00,29.21,29.21
2020-08-31T22:00:00+00:00,28.45,28.45
2020-08-31T23:00:00+00:00,27.68,27.68
2020-09-01T00:00:00+00:00,26.92,26.92
2020-09-01T01:00:00+00:00,26.63,26.63
2020-09-01T02:00:00+00:00,26.35,26.35
2020-09-01T03:00:00+00:00,26.06,26.06
2020-09-01T04:00:00+00:00,25.85,25.85
2020-09-01T05:00:00+00:00,25.63,25.63
2020-09-01T06:00:00+00:00,25.42,25.42
2020-09-01T07:00:00+00:00,25.26,25.26
2020-09-01T08:00:00+00:00,25.09,25.09
2020-09-01T09:00:00+00:00,24.93,24.93
2020-09-01T10:00:00+00:00,25.45,25.45
2020-09-01T11:00:00+00:00,25.98,25.98
2020-09-01T12:00:00+00:00,26.5,26.5
2020-09-01T13:00:00+00:00,28.06,28.06
2020-09-01T14:00:00+00:00,29.62,29.62
2020-09-01T15:00:00+00:00,31.18,31.18
2020-09-01T16:00:00+00:00,31.28,31.28
2020-09-01T17:00:00+00:00,31.38,31.38
2020-09-01T18:00:00+00:00,31.48,31.48
2020-09-01T19:00:00+00:00,31.15,31.15
2020-09-01T20:00:00+00:00,30.83,30.83
2020-09-01T21:00:00+00:00,30.51,30.51
2020-09-01T22:00:00+00:00,29.49,29.49
2020-09-01T23:00:00+00:00,28.47,28.47
2020-09-02T00:00:00+00:00,27.45,27.45
2020-09-02T01:00:00+00:00,27.15,27.15
2020-09-02T02:00:00+00:00,26.85,26.85
2020-09-02T03:00:00+00:00,26.55,26.55
2020-09-02T04:00:00+00:00,26.4,26.4
2020-09-02T05:00:00+00:00,26.25,26.25
2020-09-02T06:00:00+00:00,26.1,26.1
2020-09-02T07:00:00+00:00,25.94,25.94
2020-09-02T08:00:00+00:00,25.77,25.77
2020-09-02T09:00:00+00:00,25.6,25.6
2020-09-02T10:00:00+00:00,26.05,26.05
2020-09-02T11:00:00+00:00,26.5,26.5
2020-09-02T12:00:00+00:00,26.95,26.95
2020-09-02T13:00:00+00:00,28.73,28.73
2020-09-02T14:00:00+00:00,30.51,30.51
2020-09-02T15:00:00+00:00,32.29,32.29
2020-09-02T16:00:00+00:00,32.48,32.48
2020-09-02T17:00:00+00:00,32.68,32.68
2020-09-02T18:00:00+00:00,32.87,32.87
2020-09-02T19:00:00+00:00,31.83,31.83
2020-09-02T20:00:00+00:00,30.79,30.79
2020-09-02T21:00:00+00:00,29.75,29.75
2020-09-02T22:00:00+00:00,29.28,29.28
2020-09-02T23:00:00+00:00,28.82,28.82
2020-09-03T00:00:00+00:00,28.35,28.35
