time,airTemperature_noaa,airTemperature_sg
2020-08-27T02:00:00+00:00,29.02,29.02
2020-08-27T03:00:00+00:00,29.01,29.01
2020-08-27T04:00:00+00:00,28.91,28.91
2020-08-27T05:00:00+00:00,28.81,28.81
2020-08-27T06:00:00+00:00,28.72,28.72
2020-08-27T07:00:00+00:00,28.63,28.63
2020-08-27T08:00:00+00:00,28.54,28.54
2020-08-27T09:00:00+00:00,28.45,28.45
2020-08-27T10:00:00+00:00,28.58,28.58
2020-08-27T11:00:00+00:00,28.72,28.72
2020-08-27T12:00:00+00:00,28.85,28.85
2020-08-27T13:00:00+00:00,29.08,29.08
2020-08-27T14:00:00+00:00,29.32,29.32
2020-08-27T15:00:00+00:00,29.55,29.55
2020-08-27T16:00:00+00:00,29.64,29.64
2020-08-27T17:00:00+00:00,29.73,29.73
2020-08-27T18:00:00+00:00,29.82,29.82
2020-08-27T19:00:00+00:00,29.61,29.61
2020-08-27T20:00:00+00:00,29.39,29.39
2020-08-27T21:00:00+00:00,29.18,29.18
2020-08-27T22:00:00+00:00,29.17,29.17
2020-08-27T23:00:00+00:00,29.16,29.16
2020-08-28T00:00:00+00:00,29.15,29.15
2020-08-28T01:00:00+00:00,29.08,29.08
2020-08-28T02:00:00+00:00,29.02,29.02
2020-08-28T03:00:00+00:00,28.95,28.95
2020-08-28T04:00:00+00:00,28.92,28.92
2020-08-28T05:00:00+00:00,28.88,28.88
2020-08-28T06:00:00+00:00,28.85,28.85
2020-08-28T07:00:00+00:00,28.74,28.74
2020-08-28T08:00:00+00:00,28.64,28.64
2020-08-28T09:00:00+00:00,28.53,28.53
2020-08-28T10:00:00+00:00,28.63,28.63
2020-08-28T11:00:00+00:00,28.73,28.73
2020-08-28T12:00:00+00:00,28.83,28.83
2020-08-28T13:00:00+00:00,29.0,29.0
2020-08-28T14:00:00+00:00,29.16,29.16
2020-08-28T15:00:00+00:00,29.33,29.33
2020-08-28T16:00:00+00:00,29.34,29.34
2020-08-28T17:00:00+00:00,29.34,29.34
2020-08-28T18:00:00+00:00,29.35,29.35
2020-08-28T19:00:00+00:00,29.35,29.35
2020-08-28T20:00:00+00:00,29.35,29.35
2020-08-28T21:00:00+00:00,29.35,29.35
2020-08-28T22:00:00+00:00,29.38,29.38
2020-08-28T23:00:00+00:00,29.42,29.42
2020-08-29T00:00:00+00:00,29.45,29.45
2020-08-29T01:00:00+00:00,29.32,29.32
2020-08-29T02:00:00+00:00,29.19,29.19
2020-08-29T03:00:00+00:00,29.06,29.06
2020-08-29T04:00:00+00:00,28.96,28.96
2020-08-29T05:00:00+00:00,28.86,28.86
2020-08-29T06:00:00+00:00,28.76,28.76
2020-08-29T07:00:00+00:00,28.65,28.65
2020-08-29T08:00:00+00:00,28.55,28.55
2020-08-29T09:00:00+00:00,28.45,28.45
2020-08-29T10:00:00+00:00,28.48,28.48
2020-08-29T11:00:00+00:00,28.52,28.52
2020-08-29T12:00:00+00:00,28.55,28.55
2020-08-29T13:00:00+00:00,29.02,29.02
2020-08-29T14:00:00+00:00,29.48,29.48
2020-08-29T15:00:00+00:00,29.95,29.95
2020-08-29T16:00:00+00:00,29.97,29.97
2020-08-29T17:00:00+00:00,30.0,30.0
2020-08-29T18:00:00+00:00,30.02,30.02
2020-08-29T19:00:00+00:00,29.88,29.88
2020-08-29T20:00:00+00:00,29.73,29.73
2020-08-29T21:00:00+00:00,29.59,29.59
2020-08-29T22:00:00+00:00,29.54,29.54
2020-08-29T23:00:00+00:00,29.5,29.5
2020-08-30T00:00:00+00:00,29.45,29.45
2020-08-30T01:00:00+00:00,29.32,29.32
2020-08-30T02:00:00+00:00,29.19,29.19
2020-08-30T03:00:00+00:00,29.06,29.06
2020-08-30T04:00:00+00:00,28.89,28.89
2020-08-30T05:00:00+00:00,28.73,28.73
2020-08-30T06:00:00+00:00,28.57,28.57
2020-08-30T07:00:00+00:00,28.47,28.47
2020-08-30T08:00:00+00:00,28.36,28.36
2020-08-30T09:00:00+00:00,28.26,28.26
2020-08-30T10:00:00+00:00,28.36,28.36
2020-08-30T11:00:00+00:00,28.46,28.46
2020-08-30T12:00:00+00:00,28.56,28.56
2020-08-30T13:00:00+00:00,29.06,29.06
2020-08-30T14:00:00+00:00,29.56,29.56
2020-08-30T15:00:00+00:00,30.06,30.06
2020-08-30T16:00:00+00:00,30.29,30.29
2020-08-30T17:00:00+00:00,30.52,30.52
2020-08-30T18:00:00+00:00,30.75,30.75
2020-08-30T19:00:00+00:00,30.53,30.53
2020-08-30T20:00:00+00:00,30.3,30.3
2020-08-30T21:00:00+00:00,30.08,30.08
2020-08-30T22:00:00+00:00,29.87,29.87
2020-08-30T23:00:00+00:00,29.67,29.67
2020-08-31T00:00:00+00:00,29.46,29.46
2020-08-31T01:00:00+00:00,29.29,29.29
2020-08-31T02:00:00+00:00,29.12,29.12
2020-08-31T03:00:00+00:00,28.95,28.95
2020-08-31T04:00:00+00:00,28.82,28.82
2020-08-31T05:00:00+00:00,28.69,28.69
2020-08-31T06:00:00+00:00,28.56,28.56
2020-08-31T07:00:00+00:00,28.49,28.49
2020-08-31T08:00:00+00:00,28.42,28.42
2020-08-31T09:00:00+00:00,28.35,28.35
2020-08-31T10:00:00+00:00,28.42,28.42
2020-08-31T11:00:00+00:00,28.48,28.48
2020-08-31T12:00:00+00:00,28.55,28.55
2020-08-31T13:00:00+00:00,29.06,29.06
2020-08-31T14:00:00+00:00,29.57,29.57
2020-08-31T15:00:00+00:00,30.09,30.09
2020-08-31T16:00:00+00:00,30.24,30.24
2020-08-31T17:00:00+00:00,30.4,30.4
2020-08-31T18:00:00+00:00,30.55,30.55
2020-08-31T19:00:00+00:00,30.25,30.25
2020-08-31T20:00:00+00:00,29.96,29.96
2020-08-31T21:00:00+00:00,29.66,29.66
2020-08-31T22:00:00+00:00,29.69,29.69
2020-08-31T23:00:00+00:00,29.71,29.71
2020-09-01T00:00:00+00:00,29.73,29.73
2020-09-01T01:00:00+00:00,29.62,29.62
2020-09-01T02:00:00+00:00,29.51,29.51
2020-09-01T03:00:00+00:00,29.4,29.4
2020-09-01T04:00:00+00:00,29.29,29.29
2020-09-01T05:00:00+00:00,29.18,29.18
2020-09-01T06:00:00+00:00,29.07,29.07
2020-09-01T07:00:00+00:00,28.89,28.89
2020-09-01T08:00:00+00:00,28.71,28.71
2020-09-01T09:00:00+00:00,28.53,28.53
2020-09-01T10:00:00+00:00,28.59,28.59
2020-09-01T11:00:00+00:00,28.64,28.64
2020-09-01T12:00:00+00:00,28.7,28.7
2020-09-01T13:00:00+00:00,28.96,28.96
2020-09-01T14:00:00+00:00,29.22,29.22
2020-09-01T15:00:00+00:00,29.48,29.48
2020-09-01T16:00:00+00:00,29.54,29.54
2020-09-01T17:00:00+00:00,29.61,29.61
2020-09-01T18:00:00+00:00,29.68,29.68
2020-09-01T19:00:00+00:00,29.73,29.73
2020-09-01T20:00:00+00:00,29.78,29.78
2020-09-01T21:00:00+00:00,29.83,29.83
2020-09-01T22:00:00+00:00,29.62,29.62
2020-09-01T23:00:00+00:00,29.42,29.42
2020-09-02T00:00:00+00:00,29.21,29.21
2020-09-02T01:00:00+00:00,29.09,29.09
2020-09-02T02:00:00+00:00,28.96,28.96
2020-09-02T03:00:00+00:00,28.84,28.84
2020-09-02T04:00:00+00:00,28.71,28.71
2020-09-02T05:00:00+00:00,28.58,28.58
2020-09-02T06:00:00+00:00,28.44,28.44
2020-09-02T07:00:00+00:00,28.46,28.46
2020-09-02T08:00:00+00:00,28.48,28.48
2020-09-02T09:00:00+00:00,28.5,28.5
2020-09-02T10:00:00+00:00,28.55,28.55
2020-09-02T11:00:00+00:00,28.6,28.6
2020-09-02T12:00:00+00:00,28.65,28.65
2020-09-02T13:00:00+00:00,28.89,28.89
2020-09-02T14:00:00+00:00,29.14,29.14
2020-09-02T15:00:00+00:00,29.38,29.38
2020-09-02T16:00:00+00:00,29.46,29.46
2020-09-02T17:00:00+00:00,29.55,29.55
2020-09-02T18:00:00+00:00,29.63,29.63
2020-09-02T19:00:00+00:00,29.68,29.68
2020-09-02T20:00:00+00:00,29.74,29.74
2020-09-02T21:00:00+00:00,29.79,29.79
2020-09-02T22:00:00+00:00,29.6,29.6
2020-09-02T23:00:00+00:00,29.41,29.41
2020-09-03T00:00:00+00:00,29.22,29.22
